customer,email,age,gender,merchant,category,amount,fraud,timestamp
C1002759277,morgan84@example.net,1,F,M348934600,transportation,15.41,0,2023-08-01 09:29:59
C1002759277,morgan84@example.net,1,F,M348934600,transportation,18.48,0,2023-08-01 09:32:08
C1002759277,morgan84@example.net,1,F,M348934600,transportation,22.83,0,2023-08-01 09:34:16
C1002759277,morgan84@example.net,1,F,M348934600,transportation,21.99,0,2023-08-01 09:36:25
C1002759277,morgan84@example.net,1,F,M348934600,transportation,31.99,0,2023-08-01 09:38:33
C1002759277,morgan84@example.net,1,F,M348934600,transportation,25.9,0,2023-08-01 09:40:42
C1002759277,morgan84@example.net,1,F,M348934600,transportation,27.65,0,2023-08-01 09:42:51
C1002759277,morgan84@example.net,1,F,M348934600,transportation,4.88,0,2023-08-01 09:44:59
C1002759277,morgan84@example.net,1,F,M348934600,transportation,17.88,0,2023-08-01 09:47:08
C1002759277,morgan84@example.net,1,F,M855959430,hyper,24.95,0,2023-08-01 09:49:17
C1004109477,smithscott@example.com,5,F,M1535107174,wellnessandbeauty,105.63,0,2023-08-01 09:13:55
C1004109477,smithscott@example.com,5,F,M1535107174,wellnessandbeauty,71.93,0,2023-08-01 09:18:21
C1004109477,smithscott@example.com,5,F,M1198415165,wellnessandbeauty,26.45,0,2023-08-01 09:22:47
C1004109477,smithscott@example.com,5,F,M855959430,hyper,75.34,0,2023-08-01 09:27:14
C1004109477,smithscott@example.com,5,F,M348934600,transportation,32.13,0,2023-08-01 09:31:40
C1004109477,smithscott@example.com,5,F,M348934600,transportation,42.1,0,2023-08-01 09:36:07
C1004109477,smithscott@example.com,5,F,M348934600,transportation,15.49,0,2023-08-01 09:40:33
C1004109477,smithscott@example.com,5,F,M348934600,transportation,41.6,0,2023-08-01 09:45:00
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,4.2,0,2023-08-01 09:11:47
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,37.92,0,2023-08-01 09:14:47
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,28.9,0,2023-08-01 09:17:48
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,45.33,0,2023-08-01 09:20:49
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,17.56,0,2023-08-01 09:23:50
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,27.9,0,2023-08-01 09:26:51
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,49.61,0,2023-08-01 09:29:51
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,3.08,0,2023-08-01 09:32:52
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,10.9,0,2023-08-01 09:35:53
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,14.09,0,2023-08-01 09:38:54
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,24.87,0,2023-08-01 09:41:55
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,36.06,0,2023-08-01 09:44:55
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,50.38,0,2023-08-01 09:47:56
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,24.84,0,2023-08-01 09:50:57
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,24.44,0,2023-08-01 09:53:58
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,35.97,0,2023-08-01 09:56:59
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,61.49,0,2023-08-01 10:00:00
C1005126300,andrea42@example.net,4,F,M348934600,transportation,16.66,0,2023-08-01 09:02:08
C1005126300,andrea42@example.net,4,F,M348934600,transportation,10.97,0,2023-08-01 09:04:23
C1005126300,andrea42@example.net,4,F,M348934600,transportation,28.73,0,2023-08-01 09:06:38
C1005126300,andrea42@example.net,4,F,M348934600,transportation,22.85,0,2023-08-01 09:08:54
C1005126300,andrea42@example.net,4,F,M1600850729,fashion,6.42,0,2023-08-01 09:11:09
C1005126300,andrea42@example.net,4,F,M348934600,transportation,15.52,0,2023-08-01 09:13:24
C1005126300,andrea42@example.net,4,F,M1823072687,transportation,23.51,0,2023-08-01 09:15:40
C1005126300,andrea42@example.net,4,F,M1823072687,transportation,47.45,0,2023-08-01 09:17:55
C1005126300,andrea42@example.net,4,F,M1823072687,transportation,17.43,0,2023-08-01 09:20:10
C1005126300,andrea42@example.net,4,F,M1823072687,transportation,21.23,0,2023-08-01 09:22:26
C1005126300,andrea42@example.net,4,F,M349281107,fashion,84.9,0,2023-08-01 09:24:41
C1005126300,andrea42@example.net,4,F,M1823072687,transportation,72.69,0,2023-08-01 09:26:57
C1005126300,andrea42@example.net,4,F,M1823072687,transportation,11.85,0,2023-08-01 09:29:12
C1005126300,andrea42@example.net,4,F,M1946091778,wellnessandbeauty,42.23,0,2023-08-01 09:31:27
C1005126300,andrea42@example.net,4,F,M348934600,transportation,57.22,0,2023-08-01 09:33:43
C1005126300,andrea42@example.net,4,F,M1823072687,transportation,22.96,0,2023-08-01 09:35:58
C1005126300,andrea42@example.net,4,F,M1823072687,transportation,22.22,0,2023-08-01 09:38:13
C1005126300,andrea42@example.net,4,F,M1823072687,transportation,31.5,0,2023-08-01 09:40:29
C1005126300,andrea42@example.net,4,F,M1823072687,transportation,7.12,0,2023-08-01 09:42:44
C1005126300,andrea42@example.net,4,F,M1823072687,transportation,69.5,0,2023-08-01 09:45:00
C1005495267,masonjames@example.net,1,M,M1823072687,transportation,25.04,0,2023-08-01 09:01:04
C1005495267,masonjames@example.net,1,M,M1946091778,wellnessandbeauty,55.16,0,2023-08-01 09:03:30
C1005495267,masonjames@example.net,1,M,M209847108,wellnessandbeauty,118.11,0,2023-08-01 09:05:56
C1005495267,masonjames@example.net,1,M,M348934600,transportation,24.2,0,2023-08-01 09:08:23
C1005495267,masonjames@example.net,1,M,M348934600,transportation,37.85,0,2023-08-01 09:10:49
C1005495267,masonjames@example.net,1,M,M348934600,transportation,5.26,0,2023-08-01 09:13:16
C1005495267,masonjames@example.net,1,M,M348934600,transportation,8.31,0,2023-08-01 09:15:42
C1005495267,masonjames@example.net,1,M,M348934600,transportation,43.47,0,2023-08-01 09:18:09
C1005495267,masonjames@example.net,1,M,M348934600,transportation,15.39,0,2023-08-01 09:20:35
C1005495267,masonjames@example.net,1,M,M348934600,transportation,2.45,0,2023-08-01 09:23:02
C1005495267,masonjames@example.net,1,M,M348934600,transportation,79.45,0,2023-08-01 09:25:28
C1005495267,masonjames@example.net,1,M,M348934600,transportation,3.6,0,2023-08-01 09:27:54
C1005495267,masonjames@example.net,1,M,M348934600,transportation,57.74,0,2023-08-01 09:30:21
C1005495267,masonjames@example.net,1,M,M348934600,transportation,33.14,0,2023-08-01 09:32:47
C1005495267,masonjames@example.net,1,M,M348934600,transportation,23.29,0,2023-08-01 09:35:14
C1005495267,masonjames@example.net,1,M,M348934600,transportation,10.98,0,2023-08-01 09:37:40
C1005495267,masonjames@example.net,1,M,M1872033263,home,146.81,0,2023-08-01 09:40:07
C1005495267,masonjames@example.net,1,M,M348934600,transportation,38.45,0,2023-08-01 09:42:33
C1005495267,masonjames@example.net,1,M,M1823072687,transportation,12.61,0,2023-08-01 09:45:00
C1005806982,bmills@example.net,4,M,M480139044,health,99.15,0,2023-08-01 09:10:42
C1006176917,todd26@example.org,2,M,M348934600,transportation,12.05,0,2023-08-01 09:12:51
C1006176917,todd26@example.org,2,M,M348934600,transportation,43.13,0,2023-08-01 09:15:03
C1006176917,todd26@example.org,2,M,M348934600,transportation,38.86,0,2023-08-01 09:17:15
C1006176917,todd26@example.org,2,M,M348934600,transportation,16.05,0,2023-08-01 09:19:28
C1006176917,todd26@example.org,2,M,M348934600,transportation,6.18,0,2023-08-01 09:21:40
C1006176917,todd26@example.org,2,M,M348934600,transportation,20.94,0,2023-08-01 09:23:52
C1006176917,todd26@example.org,2,M,M348934600,transportation,14.13,0,2023-08-01 09:26:05
C1006176917,todd26@example.org,2,M,M348934600,transportation,7.15,0,2023-08-01 09:28:17
C1006176917,todd26@example.org,2,M,M348934600,transportation,7.51,0,2023-08-01 09:30:29
C1006176917,todd26@example.org,2,M,M348934600,transportation,17.91,0,2023-08-01 09:32:42
C1006176917,todd26@example.org,2,M,M348934600,transportation,86.69,0,2023-08-01 09:34:54
C1006176917,todd26@example.org,2,M,M348934600,transportation,18.04,0,2023-08-01 09:37:06
C1006176917,todd26@example.org,2,M,M348934600,transportation,17.61,0,2023-08-01 09:39:19
C1006176917,todd26@example.org,2,M,M348934600,transportation,24.87,0,2023-08-01 09:41:31
C1006176917,todd26@example.org,2,M,M348934600,transportation,21.48,0,2023-08-01 09:43:43
C1006176917,todd26@example.org,2,M,M348934600,transportation,8.63,0,2023-08-01 09:45:56
C1006176917,todd26@example.org,2,M,M348934600,transportation,32.32,0,2023-08-01 09:48:08
C1006176917,todd26@example.org,2,M,M348934600,transportation,52.24,0,2023-08-01 09:50:21
C1007572087,chris28@example.com,2,F,M1888755466,otherservices,122.2,0,2023-08-01 09:00:00
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,45.56,0,2023-08-01 09:08:34
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,48.6,0,2023-08-01 09:11:12
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,35.35,0,2023-08-01 09:13:51
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,20.38,0,2023-08-01 09:16:30
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,6.49,0,2023-08-01 09:19:09
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,26.79,0,2023-08-01 09:21:48
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,3.43,0,2023-08-01 09:24:26
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,49.33,0,2023-08-01 09:27:05
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,23.54,0,2023-08-01 09:29:44
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,76.13,0,2023-08-01 09:32:23
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,27.88,0,2023-08-01 09:35:02
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,68.35,0,2023-08-01 09:37:41
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,28.64,0,2023-08-01 09:40:19
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,18.79,0,2023-08-01 09:42:58
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,19.2,0,2023-08-01 09:45:37
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,3.31,0,2023-08-01 09:48:16
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,13.12,0,2023-08-01 09:50:55
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,35.44,0,2023-08-01 09:53:34
C1008918174,isimmons@example.net,3,F,M348875670,hotelservices,200.61,0,2023-08-01 09:02:08
C1009080922,jessicafigueroa@example.net,3,F,M151143676,barsandrestaurants,43.59,0,2023-08-01 09:06:25
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,47.26,0,2023-08-01 09:10:10
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,21.91,0,2023-08-01 09:13:55
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,21.83,0,2023-08-01 09:17:40
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,31.79,0,2023-08-01 09:21:25
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,27.43,0,2023-08-01 09:25:10
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,14.86,0,2023-08-01 09:28:55
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,5.59,0,2023-08-01 09:32:40
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,5.63,0,2023-08-01 09:36:25
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,29.11,0,2023-08-01 09:40:10
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,19.43,0,2023-08-01 09:43:55
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,28.75,0,2023-08-01 09:47:40
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,32.25,0,2023-08-01 09:51:25
C1009080922,jessicafigueroa@example.net,3,F,M151143676,barsandrestaurants,20.64,0,2023-08-01 09:55:10
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,22.1,0,2023-08-01 09:58:55
C100992504,marywilson@example.net,2,F,M840466850,tech,210.42,0,2023-08-01 09:03:12
C100992504,marywilson@example.net,2,F,M1823072687,transportation,15.57,0,2023-08-01 09:05:59
C100992504,marywilson@example.net,2,F,M1823072687,transportation,55.31,0,2023-08-01 09:08:47
C100992504,marywilson@example.net,2,F,M1823072687,transportation,11.06,0,2023-08-01 09:11:35
C100992504,marywilson@example.net,2,F,M1823072687,transportation,33.23,0,2023-08-01 09:14:23
C100992504,marywilson@example.net,2,F,M1823072687,transportation,8.88,0,2023-08-01 09:17:11
C100992504,marywilson@example.net,2,F,M1823072687,transportation,35.37,0,2023-08-01 09:19:59
C100992504,marywilson@example.net,2,F,M1823072687,transportation,11.77,0,2023-08-01 09:22:47
C100992504,marywilson@example.net,2,F,M1823072687,transportation,9.52,0,2023-08-01 09:25:35
C100992504,marywilson@example.net,2,F,M85975013,food,58.82,0,2023-08-01 09:28:23
C100992504,marywilson@example.net,2,F,M1823072687,transportation,24.8,0,2023-08-01 09:31:10
C100992504,marywilson@example.net,2,F,M1823072687,transportation,9.29,0,2023-08-01 09:33:58
C100992504,marywilson@example.net,2,F,M1053599405,health,12.11,0,2023-08-01 09:36:46
C100992504,marywilson@example.net,2,F,M1823072687,transportation,45.57,0,2023-08-01 09:39:34
C100992504,marywilson@example.net,2,F,M1823072687,transportation,33.27,0,2023-08-01 09:42:22
C100992504,marywilson@example.net,2,F,M1823072687,transportation,32.24,0,2023-08-01 09:45:10
C100992504,marywilson@example.net,2,F,M1823072687,transportation,12.75,0,2023-08-01 09:47:58
C100992504,marywilson@example.net,2,F,M1823072687,transportation,11.72,0,2023-08-01 09:50:46
C100992504,marywilson@example.net,2,F,M1823072687,transportation,7.93,0,2023-08-01 09:53:34
C10105795,mckenzieerickson@example.org,4,M,M151143676,barsandrestaurants,0.84,0,2023-08-01 09:11:47
C10105795,mckenzieerickson@example.org,4,M,M348934600,transportation,31.88,0,2023-08-01 09:17:17
C10105795,mckenzieerickson@example.org,4,M,M348934600,transportation,40.25,0,2023-08-01 09:22:48
C10105795,mckenzieerickson@example.org,4,M,M151143676,barsandrestaurants,13.59,0,2023-08-01 09:28:18
C10105795,mckenzieerickson@example.org,4,M,M348934600,transportation,1.51,0,2023-08-01 09:33:49
C10105795,mckenzieerickson@example.org,4,M,M348934600,transportation,3.54,0,2023-08-01 09:39:19
C10105795,mckenzieerickson@example.org,4,M,M348934600,transportation,11.26,0,2023-08-01 09:44:50
C10105795,mckenzieerickson@example.org,4,M,M348934600,transportation,17.2,0,2023-08-01 09:50:21
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,29.14,0,2023-08-01 09:02:08
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,40.04,0,2023-08-01 09:05:32
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,4.91,0,2023-08-01 09:08:56
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,20.42,0,2023-08-01 09:12:20
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,3.96,0,2023-08-01 09:15:44
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,4.23,0,2023-08-01 09:19:09
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,39.49,0,2023-08-01 09:22:33
C1010589026,zacharysantos@example.net,4,F,M1053599405,health,249.49,0,2023-08-01 09:25:57
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,27.68,0,2023-08-01 09:29:21
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,4.89,0,2023-08-01 09:32:46
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,19.67,0,2023-08-01 09:36:10
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,39.28,0,2023-08-01 09:39:34
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,17.66,0,2023-08-01 09:42:58
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,19.63,0,2023-08-01 09:46:23
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,37.21,0,2023-08-01 09:49:47
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,39.43,0,2023-08-01 09:53:11
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,36.02,0,2023-08-01 09:56:35
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,10.02,0,2023-08-01 10:00:00
C1010865894,keith50@example.net,1,F,M348934600,transportation,1.75,0,2023-08-01 09:10:42
C1010865894,keith50@example.net,1,F,M348934600,transportation,51.11,0,2023-08-01 09:13:38
C1010865894,keith50@example.net,1,F,M348934600,transportation,40.58,0,2023-08-01 09:16:35
C1010865894,keith50@example.net,1,F,M348934600,transportation,7.89,0,2023-08-01 09:19:32
C1010865894,keith50@example.net,1,F,M348934600,transportation,13.24,0,2023-08-01 09:22:29
C1010865894,keith50@example.net,1,F,M348934600,transportation,38.0,0,2023-08-01 09:25:26
C1010865894,keith50@example.net,1,F,M348934600,transportation,34.65,0,2023-08-01 09:28:22
C1010865894,keith50@example.net,1,F,M348934600,transportation,49.7,0,2023-08-01 09:31:19
C1010865894,keith50@example.net,1,F,M348934600,transportation,6.49,0,2023-08-01 09:34:16
C1010865894,keith50@example.net,1,F,M348934600,transportation,11.55,0,2023-08-01 09:37:13
C1010865894,keith50@example.net,1,F,M348934600,transportation,38.07,0,2023-08-01 09:40:10
C1010865894,keith50@example.net,1,F,M348934600,transportation,30.67,0,2023-08-01 09:43:06
C1010865894,keith50@example.net,1,F,M348934600,transportation,46.95,0,2023-08-01 09:46:03
C1010865894,keith50@example.net,1,F,M348934600,transportation,6.49,0,2023-08-01 09:49:00
C1010865894,keith50@example.net,1,F,M348934600,transportation,23.01,0,2023-08-01 09:51:57
C1010865894,keith50@example.net,1,F,M348934600,transportation,8.16,0,2023-08-01 09:54:54
C1010865894,keith50@example.net,1,F,M348934600,transportation,19.08,0,2023-08-01 09:57:51
C1010936270,codydeleon@example.net,3,M,M855959430,hyper,18.14,0,2023-08-01 09:02:08
C1010936270,codydeleon@example.net,3,M,M348934600,transportation,4.02,0,2023-08-01 09:06:30
C1010936270,codydeleon@example.net,3,M,M348934600,transportation,19.32,0,2023-08-01 09:10:53
C1010936270,codydeleon@example.net,3,M,M348934600,transportation,7.11,0,2023-08-01 09:15:15
C1010936270,codydeleon@example.net,3,M,M348934600,transportation,22.63,0,2023-08-01 09:19:38
C1010936270,codydeleon@example.net,3,M,M348934600,transportation,33.35,0,2023-08-01 09:24:00
C1010936270,codydeleon@example.net,3,M,M348934600,transportation,5.42,0,2023-08-01 09:28:23
C1010936270,codydeleon@example.net,3,M,M151143676,barsandrestaurants,34.62,0,2023-08-01 09:32:45
C1010936270,codydeleon@example.net,3,M,M348934600,transportation,37.56,0,2023-08-01 09:37:08
C1010936270,codydeleon@example.net,3,M,M855959430,hyper,36.6,0,2023-08-01 09:41:30
C1010936270,codydeleon@example.net,3,M,M348934600,transportation,1.92,0,2023-08-01 09:45:53
C1010936270,codydeleon@example.net,3,M,M348934600,transportation,35.79,0,2023-08-01 09:50:15
C1010936270,codydeleon@example.net,3,M,M151143676,barsandrestaurants,99.49,0,2023-08-01 09:54:38
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,46.22,0,2023-08-01 09:13:55
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,17.69,0,2023-08-01 09:16:28
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,31.12,0,2023-08-01 09:19:02
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,39.03,0,2023-08-01 09:21:35
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,23.42,0,2023-08-01 09:24:09
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,55.53,0,2023-08-01 09:26:43
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,11.03,0,2023-08-01 09:29:16
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,33.5,0,2023-08-01 09:31:50
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,51.53,0,2023-08-01 09:34:23
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,44.21,0,2023-08-01 09:36:57
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,0.66,0,2023-08-01 09:39:31
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,47.41,0,2023-08-01 09:42:04
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,20.62,0,2023-08-01 09:44:38
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,45.72,0,2023-08-01 09:47:11
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,17.87,0,2023-08-01 09:49:45
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,8.83,0,2023-08-01 09:52:19
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,5.24,0,2023-08-01 09:54:52
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,31.86,0,2023-08-01 09:57:26
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,42.02,0,2023-08-01 10:00:00
C1012876398,rachelbell@example.com,3,M,M547558035,fashion,36.82,0,2023-08-01 09:06:25
C1013313546,ddickson@example.org,2,F,M209847108,wellnessandbeauty,172.21,1,2023-08-01 09:08:34
C1013313546,ddickson@example.org,2,F,M2122776122,home,494.42,1,2023-08-01 09:46:04
C1014010834,masonjoshua@example.org,1,M,M348934600,transportation,52.5,0,2023-08-01 09:15:00
C1014010834,masonjoshua@example.org,1,M,M348934600,transportation,53.0,0,2023-08-01 09:16:53
C1014010834,masonjoshua@example.org,1,M,M348934600,transportation,23.82,0,2023-08-01 09:18:46
C1014010834,masonjoshua@example.org,1,M,M348934600,transportation,25.24,0,2023-08-01 09:20:40
C1014010834,masonjoshua@example.org,1,M,M209847108,wellnessandbeauty,58.07,0,2023-08-01 09:22:33
C1014010834,masonjoshua@example.org,1,M,M348934600,transportation,15.62,0,2023-08-01 09:24:27
C1014010834,masonjoshua@example.org,1,M,M348934600,transportation,5.28,0,2023-08-01 09:26:20
C1014010834,masonjoshua@example.org,1,M,M1600850729,fashion,32.39,0,2023-08-01 09:28:13
C1014010834,masonjoshua@example.org,1,M,M348934600,transportation,39.92,0,2023-08-01 09:30:07
C1014010834,masonjoshua@example.org,1,M,M1823072687,transportation,32.18,0,2023-08-01 09:32:00
C1014010834,masonjoshua@example.org,1,M,M1823072687,transportation,21.22,0,2023-08-01 09:33:54
C1014010834,masonjoshua@example.org,1,M,M1823072687,transportation,14.51,0,2023-08-01 09:35:47
C1014010834,masonjoshua@example.org,1,M,M1823072687,transportation,2.85,0,2023-08-01 09:37:40
C1014010834,masonjoshua@example.org,1,M,M1823072687,transportation,12.5,0,2023-08-01 09:39:34
C1014010834,masonjoshua@example.org,1,M,M1823072687,transportation,18.31,0,2023-08-01 09:41:27
C1014010834,masonjoshua@example.org,1,M,M1823072687,transportation,14.48,0,2023-08-01 09:43:21
C1014010834,masonjoshua@example.org,1,M,M85975013,food,17.39,0,2023-08-01 09:45:14
C1014010834,masonjoshua@example.org,1,M,M1823072687,transportation,14.42,0,2023-08-01 09:47:08
C1014124305,hray@example.net,1,M,M348934600,transportation,24.8,0,2023-08-01 09:02:08
C1014124305,hray@example.net,1,M,M348934600,transportation,44.04,0,2023-08-01 09:05:13
C1014124305,hray@example.net,1,M,M348934600,transportation,48.05,0,2023-08-01 09:08:18
C1014124305,hray@example.net,1,M,M348934600,transportation,43.94,0,2023-08-01 09:11:23
C1014124305,hray@example.net,1,M,M348934600,transportation,51.47,0,2023-08-01 09:14:29
C1014124305,hray@example.net,1,M,M348934600,transportation,18.88,0,2023-08-01 09:17:34
C1014124305,hray@example.net,1,M,M348934600,transportation,13.28,0,2023-08-01 09:20:39
C1014124305,hray@example.net,1,M,M348934600,transportation,38.73,0,2023-08-01 09:23:45
C1014124305,hray@example.net,1,M,M348934600,transportation,37.68,0,2023-08-01 09:26:50
C1014124305,hray@example.net,1,M,M348934600,transportation,11.95,0,2023-08-01 09:29:55
