customer,email,age,gender,merchant,category,amount,fraud,timestamp
C16723337,kylerodriguez@example.org,4,M,M692898500,health,245.3,0,2023-01-11 00:40:54.741896758
C16723337,kylerodriguez@example.org,4,M,M980657600,sportsandtoys,14.03,0,2023-01-11 08:40:54.741896758
C16723337,kylerodriguez@example.org,4,M,M732195782,travel,825.66,1,2023-01-11 16:40:54.741896758
C167330970,nicolemcclain@example.net,2,F,M348934600,transportation,32.08,0,2023-01-11 00:51:51.644657863
C167330970,nicolemcclain@example.net,2,F,M348934600,transportation,9.55,0,2023-01-11 08:51:51.644657863
C167330970,nicolemcclain@example.net,2,F,M348934600,transportation,51.56,0,2023-01-11 16:51:51.644657863
C167330970,nicolemcclain@example.net,2,F,M348934600,transportation,38.06,0,2023-01-12 00:51:51.644657863
C167330970,nicolemcclain@example.net,2,F,M348934600,transportation,9.97,0,2023-01-12 08:51:51.644657863
C167330970,nicolemcclain@example.net,2,F,M348934600,transportation,31.38,0,2023-01-12 16:51:51.644657863
C167330970,nicolemcclain@example.net,2,F,M348934600,transportation,46.91,0,2023-01-13 00:51:51.644657863
C167330970,nicolemcclain@example.net,2,F,M348934600,transportation,68.67,0,2023-01-13 08:51:51.644657863
C167330970,nicolemcclain@example.net,2,F,M348934600,transportation,21.24,0,2023-01-13 16:51:51.644657863
C167330970,nicolemcclain@example.net,2,F,M348934600,transportation,14.79,0,2023-01-14 00:51:51.644657863
C167330970,nicolemcclain@example.net,2,F,M209847108,wellnessandbeauty,6.03,0,2023-01-14 08:51:51.644657863
C167330970,nicolemcclain@example.net,2,F,M348934600,transportation,15.42,0,2023-01-14 16:51:51.644657863
C167330970,nicolemcclain@example.net,2,F,M348934600,transportation,0.93,0,2023-01-15 00:51:51.644657863
C167330970,nicolemcclain@example.net,2,F,M348934600,transportation,22.78,0,2023-01-15 08:51:51.644657863
C167330970,nicolemcclain@example.net,2,F,M677738360,contents,56.58,0,2023-01-15 16:51:51.644657863
C167330970,nicolemcclain@example.net,2,F,M348934600,transportation,54.04,0,2023-01-16 00:51:51.644657863
C167330970,nicolemcclain@example.net,2,F,M1823072687,transportation,22.2,0,2023-01-16 08:51:51.644657863
C167330970,nicolemcclain@example.net,2,F,M1823072687,transportation,47.47,0,2023-01-16 16:51:51.644657863
C167330970,nicolemcclain@example.net,2,F,M1823072687,transportation,21.82,0,2023-01-17 00:51:51.644657863
C167378624,jasmine10@example.org,3,M,M855959430,hyper,13.35,0,2023-01-11 01:02:48.547418967
C167378624,jasmine10@example.org,3,M,M348934600,transportation,43.49,0,2023-01-11 09:02:48.547418967
C167378624,jasmine10@example.org,3,M,M348934600,transportation,52.65,0,2023-01-11 17:02:48.547418967
C1674379117,fsalas@example.net,3,F,M348934600,transportation,43.27,0,2023-01-11 01:13:45.450180072
C1674379117,fsalas@example.net,3,F,M348934600,transportation,23.14,0,2023-01-11 09:13:45.450180072
C1674379117,fsalas@example.net,3,F,M348934600,transportation,12.13,0,2023-01-11 17:13:45.450180072
C1674379117,fsalas@example.net,3,F,M348934600,transportation,40.15,0,2023-01-12 01:13:45.450180072
C1674379117,fsalas@example.net,3,F,M855959430,hyper,0.8,0,2023-01-12 09:13:45.450180072
C1674379117,fsalas@example.net,3,F,M855959430,hyper,106.52,0,2023-01-12 17:13:45.450180072
C1674379117,fsalas@example.net,3,F,M348934600,transportation,32.68,0,2023-01-13 01:13:45.450180072
C1674379117,fsalas@example.net,3,F,M348934600,transportation,20.83,0,2023-01-13 09:13:45.450180072
C1674379117,fsalas@example.net,3,F,M348934600,transportation,27.39,0,2023-01-13 17:13:45.450180072
C1674379117,fsalas@example.net,3,F,M348934600,transportation,33.73,0,2023-01-14 01:13:45.450180072
C1674379117,fsalas@example.net,3,F,M348934600,transportation,45.16,0,2023-01-14 09:13:45.450180072
C1674379117,fsalas@example.net,3,F,M1600850729,fashion,12.11,0,2023-01-14 17:13:45.450180072
C1674379117,fsalas@example.net,3,F,M348934600,transportation,13.71,0,2023-01-15 01:13:45.450180072
C1674379117,fsalas@example.net,3,F,M1823072687,transportation,23.92,0,2023-01-15 09:13:45.450180072
C1674379117,fsalas@example.net,3,F,M1823072687,transportation,40.17,0,2023-01-15 17:13:45.450180072
C1674379117,fsalas@example.net,3,F,M1823072687,transportation,6.9,0,2023-01-16 01:13:45.450180072
C1674379117,fsalas@example.net,3,F,M1823072687,transportation,39.2,0,2023-01-16 09:13:45.450180072
C1674379117,fsalas@example.net,3,F,M1823072687,transportation,13.64,0,2023-01-16 17:13:45.450180072
C1674674654,huntercrystal@example.net,5,M,M1823072687,transportation,37.83,0,2023-01-11 01:24:42.352941176
C1674674654,huntercrystal@example.net,5,M,M1823072687,transportation,33.56,0,2023-01-11 09:24:42.352941176
C1674674654,huntercrystal@example.net,5,M,M85975013,food,1.78,0,2023-01-11 17:24:42.352941176
C1674674654,huntercrystal@example.net,5,M,M1823072687,transportation,42.5,0,2023-01-12 01:24:42.352941176
C1674674654,huntercrystal@example.net,5,M,M1823072687,transportation,31.72,0,2023-01-12 09:24:42.352941176
C1674674654,huntercrystal@example.net,5,M,M1823072687,transportation,28.72,0,2023-01-12 17:24:42.352941176
C1674674654,huntercrystal@example.net,5,M,M1823072687,transportation,17.83,0,2023-01-13 01:24:42.352941176
C1674674654,huntercrystal@example.net,5,M,M1823072687,transportation,33.43,0,2023-01-13 09:24:42.352941176
C1674674654,huntercrystal@example.net,5,M,M1823072687,transportation,6.95,0,2023-01-13 17:24:42.352941176
C1674674654,huntercrystal@example.net,5,M,M1823072687,transportation,56.5,0,2023-01-14 01:24:42.352941176
C1674674654,huntercrystal@example.net,5,M,M1053599405,health,50.16,0,2023-01-14 09:24:42.352941176
C1674674654,huntercrystal@example.net,5,M,M1823072687,transportation,7.92,0,2023-01-14 17:24:42.352941176
C1674674654,huntercrystal@example.net,5,M,M85975013,food,36.8,0,2023-01-15 01:24:42.352941176
C1674674654,huntercrystal@example.net,5,M,M1053599405,health,149.65,0,2023-01-15 09:24:42.352941176
C1674674654,huntercrystal@example.net,5,M,M1913465890,health,156.51,0,2023-01-15 17:24:42.352941176
C1674674654,huntercrystal@example.net,5,M,M1823072687,transportation,18.4,0,2023-01-16 01:24:42.352941176
C1674674654,huntercrystal@example.net,5,M,M1823072687,transportation,41.77,0,2023-01-16 09:24:42.352941176
C1674674654,huntercrystal@example.net,5,M,M85975013,food,31.47,0,2023-01-16 17:24:42.352941176
C1674674654,huntercrystal@example.net,5,M,M1823072687,transportation,17.92,0,2023-01-17 01:24:42.352941176
C1675884425,pachecofrank@example.net,2,M,M348934600,transportation,1.17,0,2023-01-11 01:35:39.255702280
C1675884425,pachecofrank@example.net,2,M,M348934600,transportation,51.87,0,2023-01-11 09:35:39.255702280
C1675884425,pachecofrank@example.net,2,M,M348934600,transportation,29.87,0,2023-01-11 17:35:39.255702280
C1675884425,pachecofrank@example.net,2,M,M348934600,transportation,15.88,0,2023-01-12 01:35:39.255702280
C1675884425,pachecofrank@example.net,2,M,M348934600,transportation,12.69,0,2023-01-12 09:35:39.255702280
C1675884425,pachecofrank@example.net,2,M,M348934600,transportation,48.1,0,2023-01-12 17:35:39.255702280
C1675884425,pachecofrank@example.net,2,M,M348934600,transportation,16.85,0,2023-01-13 01:35:39.255702280
C1675884425,pachecofrank@example.net,2,M,M348934600,transportation,13.71,0,2023-01-13 09:35:39.255702280
C1675884425,pachecofrank@example.net,2,M,M348934600,transportation,17.29,0,2023-01-13 17:35:39.255702280
C1675884425,pachecofrank@example.net,2,M,M348934600,transportation,21.25,0,2023-01-14 01:35:39.255702280
C1675884425,pachecofrank@example.net,2,M,M855959430,hyper,76.24,0,2023-01-14 09:35:39.255702280
C1675884425,pachecofrank@example.net,2,M,M348934600,transportation,50.22,0,2023-01-14 17:35:39.255702280
C1675884425,pachecofrank@example.net,2,M,M348934600,transportation,28.08,0,2023-01-15 01:35:39.255702280
C1675884425,pachecofrank@example.net,2,M,M348934600,transportation,2.39,0,2023-01-15 09:35:39.255702280
C1675884425,pachecofrank@example.net,2,M,M348934600,transportation,17.14,0,2023-01-15 17:35:39.255702280
C1675884425,pachecofrank@example.net,2,M,M348934600,transportation,19.84,0,2023-01-16 01:35:39.255702280
C1675884425,pachecofrank@example.net,2,M,M348934600,transportation,1.24,0,2023-01-16 09:35:39.255702280
C1675884425,pachecofrank@example.net,2,M,M348934600,transportation,23.83,0,2023-01-16 17:35:39.255702280
C1675884425,pachecofrank@example.net,2,M,M348934600,transportation,14.32,0,2023-01-17 01:35:39.255702280
C1676378077,brandon32@example.net,2,F,M1823072687,transportation,18.64,0,2023-01-11 01:46:36.158463385
C1676378077,brandon32@example.net,2,F,M85975013,food,73.73,0,2023-01-11 09:46:36.158463385
C1676378077,brandon32@example.net,2,F,M1823072687,transportation,49.07,0,2023-01-11 17:46:36.158463385
C1676378077,brandon32@example.net,2,F,M1823072687,transportation,44.29,0,2023-01-12 01:46:36.158463385
C1676378077,brandon32@example.net,2,F,M1823072687,transportation,0.52,0,2023-01-12 09:46:36.158463385
C1676378077,brandon32@example.net,2,F,M1823072687,transportation,53.03,0,2023-01-12 17:46:36.158463385
C1676378077,brandon32@example.net,2,F,M1823072687,transportation,15.65,0,2023-01-13 01:46:36.158463385
C1676378077,brandon32@example.net,2,F,M1823072687,transportation,36.82,0,2023-01-13 09:46:36.158463385
C1676378077,brandon32@example.net,2,F,M1823072687,transportation,11.32,0,2023-01-13 17:46:36.158463385
C1676378077,brandon32@example.net,2,F,M1823072687,transportation,15.96,0,2023-01-14 01:46:36.158463385
C1676378077,brandon32@example.net,2,F,M1823072687,transportation,56.42,0,2023-01-14 09:46:36.158463385
C1676378077,brandon32@example.net,2,F,M1823072687,transportation,37.9,0,2023-01-14 17:46:36.158463385
C1676378077,brandon32@example.net,2,F,M1823072687,transportation,19.36,0,2023-01-15 01:46:36.158463385
C1676378077,brandon32@example.net,2,F,M1823072687,transportation,23.96,0,2023-01-15 09:46:36.158463385
C1676378077,brandon32@example.net,2,F,M1823072687,transportation,42.77,0,2023-01-15 17:46:36.158463385
C1676378077,brandon32@example.net,2,F,M1823072687,transportation,11.76,0,2023-01-16 01:46:36.158463385
C1676378077,brandon32@example.net,2,F,M1823072687,transportation,23.23,0,2023-01-16 09:46:36.158463385
C1676378077,brandon32@example.net,2,F,M1823072687,transportation,20.21,0,2023-01-16 17:46:36.158463385
C1677202028,michaelbond@example.com,3,F,M1823072687,transportation,26.28,0,2023-01-11 01:57:33.061224489
C1677202028,michaelbond@example.com,3,F,M85975013,food,83.99,0,2023-01-11 09:57:33.061224489
C1677202028,michaelbond@example.com,3,F,M855959430,hyper,30.83,0,2023-01-11 17:57:33.061224489
C1677202028,michaelbond@example.com,3,F,M1888755466,otherservices,124.21,0,2023-01-12 01:57:33.061224489
C1677624934,glovermonica@example.net,4,M,M692898500,health,132.8,0,2023-01-11 02:08:29.963985594
C1677624934,glovermonica@example.net,4,M,M1198415165,wellnessandbeauty,92.98,0,2023-01-11 10:08:29.963985594
C1679033854,kylewhite@example.net,2,F,M1053599405,health,189.21,0,2023-01-11 02:19:26.866746698
C1679033854,kylewhite@example.net,2,F,M1823072687,transportation,29.48,0,2023-01-11 10:19:26.866746698
C1679033854,kylewhite@example.net,2,F,M1823072687,transportation,21.72,0,2023-01-11 18:19:26.866746698
C1679033854,kylewhite@example.net,2,F,M1823072687,transportation,41.84,0,2023-01-12 02:19:26.866746698
C1679033854,kylewhite@example.net,2,F,M1823072687,transportation,26.55,0,2023-01-12 10:19:26.866746698
C1679033854,kylewhite@example.net,2,F,M1823072687,transportation,11.92,0,2023-01-12 18:19:26.866746698
C1679033854,kylewhite@example.net,2,F,M1823072687,transportation,4.99,0,2023-01-13 02:19:26.866746698
C1679033854,kylewhite@example.net,2,F,M1823072687,transportation,19.2,0,2023-01-13 10:19:26.866746698
C1679033854,kylewhite@example.net,2,F,M1823072687,transportation,39.6,0,2023-01-13 18:19:26.866746698
C1679033854,kylewhite@example.net,2,F,M1823072687,transportation,27.83,0,2023-01-14 02:19:26.866746698
C1679033854,kylewhite@example.net,2,F,M1823072687,transportation,31.65,0,2023-01-14 10:19:26.866746698
C1679033854,kylewhite@example.net,2,F,M1823072687,transportation,18.02,0,2023-01-14 18:19:26.866746698
C1679033854,kylewhite@example.net,2,F,M1823072687,transportation,22.2,0,2023-01-15 02:19:26.866746698
C1679033854,kylewhite@example.net,2,F,M1053599405,health,130.95,0,2023-01-15 10:19:26.866746698
C1679033854,kylewhite@example.net,2,F,M1913465890,health,26.67,0,2023-01-15 18:19:26.866746698
C1679033854,kylewhite@example.net,2,F,M1823072687,transportation,25.17,0,2023-01-16 02:19:26.866746698
C1679033854,kylewhite@example.net,2,F,M1823072687,transportation,20.09,0,2023-01-16 10:19:26.866746698
C1679033854,kylewhite@example.net,2,F,M85975013,food,27.33,0,2023-01-16 18:19:26.866746698
C16791543,donnaburns@example.com,4,M,M348934600,transportation,14.82,0,2023-01-11 02:30:23.769507803
C16791543,donnaburns@example.com,4,M,M348934600,transportation,2.83,0,2023-01-11 10:30:23.769507803
C16791543,donnaburns@example.com,4,M,M348934600,transportation,17.96,0,2023-01-11 18:30:23.769507803
C16791543,donnaburns@example.com,4,M,M348934600,transportation,5.01,0,2023-01-12 02:30:23.769507803
C16791543,donnaburns@example.com,4,M,M348934600,transportation,44.54,0,2023-01-12 10:30:23.769507803
C16791543,donnaburns@example.com,4,M,M348934600,transportation,50.03,0,2023-01-12 18:30:23.769507803
C16791543,donnaburns@example.com,4,M,M348934600,transportation,12.54,0,2023-01-13 02:30:23.769507803
C16791543,donnaburns@example.com,4,M,M348934600,transportation,8.3,0,2023-01-13 10:30:23.769507803
C16791543,donnaburns@example.com,4,M,M348934600,transportation,1.82,0,2023-01-13 18:30:23.769507803
C16791543,donnaburns@example.com,4,M,M348934600,transportation,26.17,0,2023-01-14 02:30:23.769507803
C16791543,donnaburns@example.com,4,M,M348934600,transportation,10.37,0,2023-01-14 10:30:23.769507803
C16791543,donnaburns@example.com,4,M,M348934600,transportation,16.19,0,2023-01-14 18:30:23.769507803
C16791543,donnaburns@example.com,4,M,M348934600,transportation,10.67,0,2023-01-15 02:30:23.769507803
C16791543,donnaburns@example.com,4,M,M348934600,transportation,11.52,0,2023-01-15 10:30:23.769507803
C16791543,donnaburns@example.com,4,M,M348934600,transportation,25.75,0,2023-01-15 18:30:23.769507803
C16791543,donnaburns@example.com,4,M,M348934600,transportation,4.89,0,2023-01-16 02:30:23.769507803
C16791543,donnaburns@example.com,4,M,M348934600,transportation,18.42,0,2023-01-16 10:30:23.769507803
C16791543,donnaburns@example.com,4,M,M1600850729,fashion,19.61,0,2023-01-16 18:30:23.769507803
C1679430600,ygarcia@example.org,4,M,M151143676,barsandrestaurants,104.52,0,2023-01-11 02:41:20.672268907
C1679430600,ygarcia@example.org,4,M,M348934600,transportation,11.25,0,2023-01-11 10:41:20.672268907
C1679430600,ygarcia@example.org,4,M,M348934600,transportation,55.77,0,2023-01-11 18:41:20.672268907
C1679430600,ygarcia@example.org,4,M,M348934600,transportation,38.02,0,2023-01-12 02:41:20.672268907
C1679430600,ygarcia@example.org,4,M,M348934600,transportation,70.79,0,2023-01-12 10:41:20.672268907
C1679430600,ygarcia@example.org,4,M,M348934600,transportation,3.36,0,2023-01-12 18:41:20.672268907
C1679430600,ygarcia@example.org,4,M,M348934600,transportation,23.91,0,2023-01-13 02:41:20.672268907
C1679430600,ygarcia@example.org,4,M,M348934600,transportation,28.14,0,2023-01-13 10:41:20.672268907
C1679430600,ygarcia@example.org,4,M,M348934600,transportation,10.83,0,2023-01-13 18:41:20.672268907
C1679430600,ygarcia@example.org,4,M,M348934600,transportation,12.59,0,2023-01-14 02:41:20.672268907
C1679430600,ygarcia@example.org,4,M,M348934600,transportation,36.09,0,2023-01-14 10:41:20.672268907
C1679430600,ygarcia@example.org,4,M,M348934600,transportation,2.46,0,2023-01-14 18:41:20.672268907
C1679796651,thomas32@example.com,4,M,M348934600,transportation,42.65,0,2023-01-11 02:52:17.575030012
C1679796651,thomas32@example.com,4,M,M348934600,transportation,4.31,0,2023-01-11 10:52:17.575030012
C1679796651,thomas32@example.com,4,M,M151143676,barsandrestaurants,61.6,0,2023-01-11 18:52:17.575030012
C1680004438,shafferchristopher@example.org,2,F,M348934600,transportation,44.31,0,2023-01-11 03:03:14.477791116
C1680004438,shafferchristopher@example.org,2,F,M348934600,transportation,46.95,0,2023-01-11 11:03:14.477791116
C1680004438,shafferchristopher@example.org,2,F,M348934600,transportation,2.42,0,2023-01-11 19:03:14.477791116
C1680004438,shafferchristopher@example.org,2,F,M348934600,transportation,28.82,0,2023-01-12 03:03:14.477791116
C1680004438,shafferchristopher@example.org,2,F,M348934600,transportation,32.02,0,2023-01-12 11:03:14.477791116
C1680004438,shafferchristopher@example.org,2,F,M348934600,transportation,15.96,0,2023-01-12 19:03:14.477791116
C1680004438,shafferchristopher@example.org,2,F,M348934600,transportation,39.68,0,2023-01-13 03:03:14.477791116
C1680004438,shafferchristopher@example.org,2,F,M348934600,transportation,60.47,0,2023-01-13 11:03:14.477791116
C1680004438,shafferchristopher@example.org,2,F,M348934600,transportation,28.69,0,2023-01-13 19:03:14.477791116
C1680004438,shafferchristopher@example.org,2,F,M348934600,transportation,10.68,0,2023-01-14 03:03:14.477791116
C1680004438,shafferchristopher@example.org,2,F,M348934600,transportation,16.78,0,2023-01-14 11:03:14.477791116
C1680004438,shafferchristopher@example.org,2,F,M348934600,transportation,42.22,0,2023-01-14 19:03:14.477791116
C1680004438,shafferchristopher@example.org,2,F,M348934600,transportation,44.35,0,2023-01-15 03:03:14.477791116
C1680004438,shafferchristopher@example.org,2,F,M348934600,transportation,23.08,0,2023-01-15 11:03:14.477791116
C1680004438,shafferchristopher@example.org,2,F,M348934600,transportation,8.67,0,2023-01-15 19:03:14.477791116
C1680004438,shafferchristopher@example.org,2,F,M348934600,transportation,25.84,0,2023-01-16 03:03:14.477791116
C1680323951,hollyhughes@example.net,2,F,M348934600,transportation,21.45,0,2023-01-11 03:14:11.380552220
C1680323951,hollyhughes@example.net,2,F,M1842530320,tech,5.24,0,2023-01-11 11:14:11.380552220
C1680323951,hollyhughes@example.net,2,F,M348934600,transportation,59.12,0,2023-01-11 19:14:11.380552220
C1680323951,hollyhughes@example.net,2,F,M1823072687,transportation,9.33,0,2023-01-12 03:14:11.380552220
C1680323951,hollyhughes@example.net,2,F,M85975013,food,54.02,0,2023-01-12 11:14:11.380552220
C1680323951,hollyhughes@example.net,2,F,M1823072687,transportation,11.27,0,2023-01-12 19:14:11.380552220
C1680323951,hollyhughes@example.net,2,F,M1823072687,transportation,34.32,0,2023-01-13 03:14:11.380552220
C1680323951,hollyhughes@example.net,2,F,M1823072687,transportation,26.2,0,2023-01-13 11:14:11.380552220
C1680323951,hollyhughes@example.net,2,F,M1823072687,transportation,14.86,0,2023-01-13 19:14:11.380552220
C1680323951,hollyhughes@example.net,2,F,M1823072687,transportation,28.67,0,2023-01-14 03:14:11.380552220
C1680323951,hollyhughes@example.net,2,F,M85975013,food,53.54,0,2023-01-14 11:14:11.380552220
C1680323951,hollyhughes@example.net,2,F,M1823072687,transportation,6.04,0,2023-01-14 19:14:11.380552220
C1680323951,hollyhughes@example.net,2,F,M1823072687,transportation,43.54,0,2023-01-15 03:14:11.380552220
C1680323951,hollyhughes@example.net,2,F,M1823072687,transportation,26.89,0,2023-01-15 11:14:11.380552220
C1680323951,hollyhughes@example.net,2,F,M1823072687,transportation,25.25,0,2023-01-15 19:14:11.380552220
C1680323951,hollyhughes@example.net,2,F,M1823072687,transportation,16.93,0,2023-01-16 03:14:11.380552220
C1680323951,hollyhughes@example.net,2,F,M1823072687,transportation,18.86,0,2023-01-16 11:14:11.380552220
C1680323951,hollyhughes@example.net,2,F,M1823072687,transportation,48.79,0,2023-01-16 19:14:11.380552220
C1680323951,hollyhughes@example.net,2,F,M1823072687,transportation,57.2,0,2023-01-17 03:14:11.380552220
C1680347409,kritter@example.org,2,F,M348934600,transportation,2.93,0,2023-01-11 03:25:08.283313325
C1680347409,kritter@example.org,2,F,M348934600,transportation,32.71,0,2023-01-11 11:25:08.283313325
C1680347409,kritter@example.org,2,F,M348934600,transportation,35.3,0,2023-01-11 19:25:08.283313325
C1680347409,kritter@example.org,2,F,M348934600,transportation,10.64,0,2023-01-12 03:25:08.283313325
C1680347409,kritter@example.org,2,F,M348934600,transportation,50.2,0,2023-01-12 11:25:08.283313325
C1680347409,kritter@example.org,2,F,M348934600,transportation,44.97,0,2023-01-12 19:25:08.283313325
C1680347409,kritter@example.org,2,F,M348934600,transportation,35.95,0,2023-01-13 03:25:08.283313325
C1680347409,kritter@example.org,2,F,M348934600,transportation,7.46,0,2023-01-13 11:25:08.283313325
C1680347409,kritter@example.org,2,F,M348934600,transportation,29.45,0,2023-01-13 19:25:08.283313325
C1680347409,kritter@example.org,2,F,M348934600,transportation,8.22,0,2023-01-14 03:25:08.283313325
C1680347409,kritter@example.org,2,F,M348934600,transportation,40.75,0,2023-01-14 11:25:08.283313325
C1680347409,kritter@example.org,2,F,M348934600,transportation,34.26,0,2023-01-14 19:25:08.283313325
C1680347409,kritter@example.org,2,F,M348934600,transportation,29.4,0,2023-01-15 03:25:08.283313325
C1680347409,kritter@example.org,2,F,M348934600,transportation,15.78,0,2023-01-15 11:25:08.283313325
C1680347409,kritter@example.org,2,F,M348934600,transportation,21.4,0,2023-01-15 19:25:08.283313325
C1680347409,kritter@example.org,2,F,M348934600,transportation,0.8,0,2023-01-16 03:25:08.283313325
C1680347409,kritter@example.org,2,F,M348934600,transportation,40.27,0,2023-01-16 11:25:08.283313325
C1681589600,diana68@example.org,2,F,M1823072687,transportation,7.56,0,2023-01-11 03:36:05.186074429
C1681589600,diana68@example.org,2,F,M1823072687,transportation,39.48,0,2023-01-11 11:36:05.186074429
C1681589600,diana68@example.org,2,F,M1823072687,transportation,0.31,0,2023-01-11 19:36:05.186074429
C1681589600,diana68@example.org,2,F,M1823072687,transportation,24.75,0,2023-01-12 03:36:05.186074429
C1681589600,diana68@example.org,2,F,M1823072687,transportation,24.12,0,2023-01-12 11:36:05.186074429
C1681589600,diana68@example.org,2,F,M1823072687,transportation,1.21,0,2023-01-12 19:36:05.186074429
C1681589600,diana68@example.org,2,F,M1823072687,transportation,32.41,0,2023-01-13 03:36:05.186074429
C1681589600,diana68@example.org,2,F,M85975013,food,23.86,0,2023-01-13 11:36:05.186074429
C1681589600,diana68@example.org,2,F,M1823072687,transportation,8.27,0,2023-01-13 19:36:05.186074429
C1681589600,diana68@example.org,2,F,M1823072687,transportation,2.18,0,2023-01-14 03:36:05.186074429
C1681589600,diana68@example.org,2,F,M85975013,food,35.11,0,2023-01-14 11:36:05.186074429
C1681589600,diana68@example.org,2,F,M1823072687,transportation,61.78,0,2023-01-14 19:36:05.186074429
C1681589600,diana68@example.org,2,F,M1823072687,transportation,16.53,0,2023-01-15 03:36:05.186074429
C1681589600,diana68@example.org,2,F,M1823072687,transportation,10.46,0,2023-01-15 11:36:05.186074429
C1681589600,diana68@example.org,2,F,M1823072687,transportation,40.73,0,2023-01-15 19:36:05.186074429
C1681589600,diana68@example.org,2,F,M1823072687,transportation,4.83,0,2023-01-16 03:36:05.186074429
C1681589600,diana68@example.org,2,F,M1823072687,transportation,4.69,0,2023-01-16 11:36:05.186074429
C1681589600,diana68@example.org,2,F,M1823072687,transportation,33.48,0,2023-01-16 19:36:05.186074429
C168191673,ambersmith@example.com,1,F,M1823072687,transportation,60.42,0,2023-01-11 03:47:02.088835534
C168191673,ambersmith@example.com,1,F,M1823072687,transportation,35.56,0,2023-01-11 11:47:02.088835534
C168191673,ambersmith@example.com,1,F,M85975013,food,7.13,0,2023-01-11 19:47:02.088835534
C168191673,ambersmith@example.com,1,F,M1823072687,transportation,5.7,0,2023-01-12 03:47:02.088835534
C168191673,ambersmith@example.com,1,F,M1823072687,transportation,17.46,0,2023-01-12 11:47:02.088835534
C168191673,ambersmith@example.com,1,F,M1823072687,transportation,39.39,0,2023-01-12 19:47:02.088835534
C168191673,ambersmith@example.com,1,F,M1823072687,transportation,36.8,0,2023-01-13 03:47:02.088835534
C168191673,ambersmith@example.com,1,F,M1823072687,transportation,70.22,0,2023-01-13 11:47:02.088835534
C168191673,ambersmith@example.com,1,F,M85975013,food,48.53,0,2023-01-13 19:47:02.088835534
C168191673,ambersmith@example.com,1,F,M1823072687,transportation,10.81,0,2023-01-14 03:47:02.088835534
C168191673,ambersmith@example.com,1,F,M1823072687,transportation,9.31,0,2023-01-14 11:47:02.088835534
C168191673,ambersmith@example.com,1,F,M1823072687,transportation,39.53,0,2023-01-14 19:47:02.088835534
C168191673,ambersmith@example.com,1,F,M1823072687,transportation,47.17,0,2023-01-15 03:47:02.088835534
C168191673,ambersmith@example.com,1,F,M1823072687,transportation,50.08,0,2023-01-15 11:47:02.088835534
C168191673,ambersmith@example.com,1,F,M85975013,food,7.19,0,2023-01-15 19:47:02.088835534
C168191673,ambersmith@example.com,1,F,M1823072687,transportation,46.56,0,2023-01-16 03:47:02.088835534
C168191673,ambersmith@example.com,1,F,M1823072687,transportation,46.24,0,2023-01-16 11:47:02.088835534
C168191673,ambersmith@example.com,1,F,M1823072687,transportation,35.75,0,2023-01-16 19:47:02.088835534
C1681976106,amy84@example.net,1,M,M348934600,transportation,9.65,0,2023-01-11 03:57:58.991596638
