customer,email,age,gender,merchant,category,amount,fraud,timestamp
C1002759277,morgan84@example.net,1,F,M348934600,transportation,15.41,0,2023-01-04 00:21:53.805522208
C1002759277,morgan84@example.net,1,F,M348934600,transportation,18.48,0,2023-01-04 08:21:53.805522208
C1002759277,morgan84@example.net,1,F,M348934600,transportation,22.83,0,2023-01-04 16:21:53.805522208
C1002759277,morgan84@example.net,1,F,M348934600,transportation,21.99,0,2023-01-05 00:21:53.805522208
C1002759277,morgan84@example.net,1,F,M348934600,transportation,31.99,0,2023-01-05 08:21:53.805522208
C1002759277,morgan84@example.net,1,F,M348934600,transportation,25.9,0,2023-01-05 16:21:53.805522208
C1002759277,morgan84@example.net,1,F,M348934600,transportation,27.65,0,2023-01-06 00:21:53.805522208
C1002759277,morgan84@example.net,1,F,M348934600,transportation,4.88,0,2023-01-06 08:21:53.805522208
C1002759277,morgan84@example.net,1,F,M348934600,transportation,17.88,0,2023-01-06 16:21:53.805522208
C1002759277,morgan84@example.net,1,F,M855959430,hyper,24.95,0,2023-01-07 00:21:53.805522208
C1004109477,smithscott@example.com,5,F,M1535107174,wellnessandbeauty,105.63,0,2023-01-01 00:32:50.708283313
C1004109477,smithscott@example.com,5,F,M1535107174,wellnessandbeauty,71.93,0,2023-01-01 08:32:50.708283313
C1004109477,smithscott@example.com,5,F,M1198415165,wellnessandbeauty,26.45,0,2023-01-01 16:32:50.708283313
C1004109477,smithscott@example.com,5,F,M855959430,hyper,75.34,0,2023-01-02 00:32:50.708283313
C1004109477,smithscott@example.com,5,F,M348934600,transportation,32.13,0,2023-01-02 08:32:50.708283313
C1004109477,smithscott@example.com,5,F,M348934600,transportation,42.1,0,2023-01-02 16:32:50.708283313
C1004109477,smithscott@example.com,5,F,M348934600,transportation,15.49,0,2023-01-03 00:32:50.708283313
C1004109477,smithscott@example.com,5,F,M348934600,transportation,41.6,0,2023-01-03 08:32:50.708283313
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,4.2,0,2023-01-01 00:43:47.611044417
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,37.92,0,2023-01-01 08:43:47.611044417
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,28.9,0,2023-01-01 16:43:47.611044417
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,45.33,0,2023-01-02 00:43:47.611044417
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,17.56,0,2023-01-02 08:43:47.611044417
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,27.9,0,2023-01-02 16:43:47.611044417
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,49.61,0,2023-01-03 00:43:47.611044417
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,3.08,0,2023-01-03 08:43:47.611044417
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,10.9,0,2023-01-03 16:43:47.611044417
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,14.09,0,2023-01-04 00:43:47.611044417
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,24.87,0,2023-01-04 08:43:47.611044417
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,36.06,0,2023-01-04 16:43:47.611044417
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,50.38,0,2023-01-05 00:43:47.611044417
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,24.84,0,2023-01-05 08:43:47.611044417
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,24.44,0,2023-01-05 16:43:47.611044417
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,35.97,0,2023-01-06 00:43:47.611044417
C1004300450,shaunallison@example.net,4,M,M348934600,transportation,61.49,0,2023-01-06 08:43:47.611044417
C1005126300,andrea42@example.net,4,F,M348934600,transportation,16.66,0,2023-01-01 00:54:44.513805522
C1005126300,andrea42@example.net,4,F,M348934600,transportation,10.97,0,2023-01-01 08:54:44.513805522
C1005126300,andrea42@example.net,4,F,M348934600,transportation,28.73,0,2023-01-01 16:54:44.513805522
C1005126300,andrea42@example.net,4,F,M348934600,transportation,22.85,0,2023-01-02 00:54:44.513805522
C1005126300,andrea42@example.net,4,F,M1600850729,fashion,6.42,0,2023-01-02 08:54:44.513805522
C1005126300,andrea42@example.net,4,F,M348934600,transportation,15.52,0,2023-01-02 16:54:44.513805522
C1005126300,andrea42@example.net,4,F,M1823072687,transportation,23.51,0,2023-01-03 00:54:44.513805522
C1005126300,andrea42@example.net,4,F,M1823072687,transportation,47.45,0,2023-01-03 08:54:44.513805522
C1005126300,andrea42@example.net,4,F,M1823072687,transportation,17.43,0,2023-01-03 16:54:44.513805522
C1005126300,andrea42@example.net,4,F,M1823072687,transportation,21.23,0,2023-01-04 00:54:44.513805522
C1005126300,andrea42@example.net,4,F,M349281107,fashion,84.9,0,2023-01-04 08:54:44.513805522
C1005126300,andrea42@example.net,4,F,M1823072687,transportation,72.69,0,2023-01-04 16:54:44.513805522
C1005126300,andrea42@example.net,4,F,M1823072687,transportation,11.85,0,2023-01-05 00:54:44.513805522
C1005126300,andrea42@example.net,4,F,M1946091778,wellnessandbeauty,42.23,0,2023-01-05 08:54:44.513805522
C1005126300,andrea42@example.net,4,F,M348934600,transportation,57.22,0,2023-01-05 16:54:44.513805522
C1005126300,andrea42@example.net,4,F,M1823072687,transportation,22.96,0,2023-01-06 00:54:44.513805522
C1005126300,andrea42@example.net,4,F,M1823072687,transportation,22.22,0,2023-01-06 08:54:44.513805522
C1005126300,andrea42@example.net,4,F,M1823072687,transportation,31.5,0,2023-01-06 16:54:44.513805522
C1005126300,andrea42@example.net,4,F,M1823072687,transportation,7.12,0,2023-01-07 00:54:44.513805522
C1005126300,andrea42@example.net,4,F,M1823072687,transportation,69.5,0,2023-01-07 08:54:44.513805522
C1005495267,masonjames@example.net,1,M,M1823072687,transportation,25.04,0,2023-01-01 01:05:41.416566626
C1005495267,masonjames@example.net,1,M,M1946091778,wellnessandbeauty,55.16,0,2023-01-01 09:05:41.416566626
C1005495267,masonjames@example.net,1,M,M209847108,wellnessandbeauty,118.11,0,2023-01-01 17:05:41.416566626
C1005495267,masonjames@example.net,1,M,M348934600,transportation,24.2,0,2023-01-02 01:05:41.416566626
C1005495267,masonjames@example.net,1,M,M348934600,transportation,37.85,0,2023-01-02 09:05:41.416566626
C1005495267,masonjames@example.net,1,M,M348934600,transportation,5.26,0,2023-01-02 17:05:41.416566626
C1005495267,masonjames@example.net,1,M,M348934600,transportation,8.31,0,2023-01-03 01:05:41.416566626
C1005495267,masonjames@example.net,1,M,M348934600,transportation,43.47,0,2023-01-03 09:05:41.416566626
C1005495267,masonjames@example.net,1,M,M348934600,transportation,15.39,0,2023-01-03 17:05:41.416566626
C1005495267,masonjames@example.net,1,M,M348934600,transportation,2.45,0,2023-01-04 01:05:41.416566626
C1005495267,masonjames@example.net,1,M,M348934600,transportation,79.45,0,2023-01-04 09:05:41.416566626
C1005495267,masonjames@example.net,1,M,M348934600,transportation,3.6,0,2023-01-04 17:05:41.416566626
C1005495267,masonjames@example.net,1,M,M348934600,transportation,57.74,0,2023-01-05 01:05:41.416566626
C1005495267,masonjames@example.net,1,M,M348934600,transportation,33.14,0,2023-01-05 09:05:41.416566626
C1005495267,masonjames@example.net,1,M,M348934600,transportation,23.29,0,2023-01-05 17:05:41.416566626
C1005495267,masonjames@example.net,1,M,M348934600,transportation,10.98,0,2023-01-06 01:05:41.416566626
C1005495267,masonjames@example.net,1,M,M1872033263,home,146.81,0,2023-01-06 09:05:41.416566626
C1005495267,masonjames@example.net,1,M,M348934600,transportation,38.45,0,2023-01-06 17:05:41.416566626
C1005495267,masonjames@example.net,1,M,M1823072687,transportation,12.61,0,2023-01-07 01:05:41.416566626
C1005806982,bmills@example.net,4,M,M480139044,health,99.15,0,2023-01-01 01:16:38.319327731
C1006176917,todd26@example.org,2,M,M348934600,transportation,12.05,0,2023-01-01 01:27:35.222088835
C1006176917,todd26@example.org,2,M,M348934600,transportation,43.13,0,2023-01-01 09:27:35.222088835
C1006176917,todd26@example.org,2,M,M348934600,transportation,38.86,0,2023-01-01 17:27:35.222088835
C1006176917,todd26@example.org,2,M,M348934600,transportation,16.05,0,2023-01-02 01:27:35.222088835
C1006176917,todd26@example.org,2,M,M348934600,transportation,6.18,0,2023-01-02 09:27:35.222088835
C1006176917,todd26@example.org,2,M,M348934600,transportation,20.94,0,2023-01-02 17:27:35.222088835
C1006176917,todd26@example.org,2,M,M348934600,transportation,14.13,0,2023-01-03 01:27:35.222088835
C1006176917,todd26@example.org,2,M,M348934600,transportation,7.15,0,2023-01-03 09:27:35.222088835
C1006176917,todd26@example.org,2,M,M348934600,transportation,7.51,0,2023-01-03 17:27:35.222088835
C1006176917,todd26@example.org,2,M,M348934600,transportation,17.91,0,2023-01-04 01:27:35.222088835
C1006176917,todd26@example.org,2,M,M348934600,transportation,86.69,0,2023-01-04 09:27:35.222088835
C1006176917,todd26@example.org,2,M,M348934600,transportation,18.04,0,2023-01-04 17:27:35.222088835
C1006176917,todd26@example.org,2,M,M348934600,transportation,17.61,0,2023-01-05 01:27:35.222088835
C1006176917,todd26@example.org,2,M,M348934600,transportation,24.87,0,2023-01-05 09:27:35.222088835
C1006176917,todd26@example.org,2,M,M348934600,transportation,21.48,0,2023-01-05 17:27:35.222088835
C1006176917,todd26@example.org,2,M,M348934600,transportation,8.63,0,2023-01-06 01:27:35.222088835
C1006176917,todd26@example.org,2,M,M348934600,transportation,32.32,0,2023-01-06 09:27:35.222088835
C1006176917,todd26@example.org,2,M,M348934600,transportation,52.24,0,2023-01-06 17:27:35.222088835
C1007572087,chris28@example.com,2,F,M1888755466,otherservices,122.2,0,2023-01-01 01:38:32.124849939
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,45.56,0,2023-01-01 01:49:29.027611044
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,48.6,0,2023-01-01 09:49:29.027611044
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,35.35,0,2023-01-01 17:49:29.027611044
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,20.38,0,2023-01-02 01:49:29.027611044
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,6.49,0,2023-01-02 09:49:29.027611044
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,26.79,0,2023-01-02 17:49:29.027611044
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,3.43,0,2023-01-03 01:49:29.027611044
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,49.33,0,2023-01-03 09:49:29.027611044
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,23.54,0,2023-01-03 17:49:29.027611044
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,76.13,0,2023-01-04 01:49:29.027611044
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,27.88,0,2023-01-04 09:49:29.027611044
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,68.35,0,2023-01-04 17:49:29.027611044
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,28.64,0,2023-01-05 01:49:29.027611044
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,18.79,0,2023-01-05 09:49:29.027611044
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,19.2,0,2023-01-05 17:49:29.027611044
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,3.31,0,2023-01-06 01:49:29.027611044
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,13.12,0,2023-01-06 09:49:29.027611044
C1007790716,wallerbrandon@example.net,2,M,M348934600,transportation,35.44,0,2023-01-06 17:49:29.027611044
C1008918174,isimmons@example.net,3,F,M348875670,hotelservices,200.61,0,2023-01-01 02:00:25.930372148
C1009080922,jessicafigueroa@example.net,3,F,M151143676,barsandrestaurants,43.59,0,2023-01-01 02:11:22.833133253
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,47.26,0,2023-01-01 10:11:22.833133253
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,21.91,0,2023-01-01 18:11:22.833133253
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,21.83,0,2023-01-02 02:11:22.833133253
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,31.79,0,2023-01-02 10:11:22.833133253
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,27.43,0,2023-01-02 18:11:22.833133253
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,14.86,0,2023-01-03 02:11:22.833133253
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,5.59,0,2023-01-03 10:11:22.833133253
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,5.63,0,2023-01-03 18:11:22.833133253
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,29.11,0,2023-01-04 02:11:22.833133253
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,19.43,0,2023-01-04 10:11:22.833133253
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,28.75,0,2023-01-04 18:11:22.833133253
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,32.25,0,2023-01-05 02:11:22.833133253
C1009080922,jessicafigueroa@example.net,3,F,M151143676,barsandrestaurants,20.64,0,2023-01-05 10:11:22.833133253
C1009080922,jessicafigueroa@example.net,3,F,M348934600,transportation,22.1,0,2023-01-05 18:11:22.833133253
C100992504,marywilson@example.net,2,F,M840466850,tech,210.42,0,2023-01-01 02:22:19.735894357
C100992504,marywilson@example.net,2,F,M1823072687,transportation,15.57,0,2023-01-01 10:22:19.735894357
C100992504,marywilson@example.net,2,F,M1823072687,transportation,55.31,0,2023-01-01 18:22:19.735894357
C100992504,marywilson@example.net,2,F,M1823072687,transportation,11.06,0,2023-01-02 02:22:19.735894357
C100992504,marywilson@example.net,2,F,M1823072687,transportation,33.23,0,2023-01-02 10:22:19.735894357
C100992504,marywilson@example.net,2,F,M1823072687,transportation,8.88,0,2023-01-02 18:22:19.735894357
C100992504,marywilson@example.net,2,F,M1823072687,transportation,35.37,0,2023-01-03 02:22:19.735894357
C100992504,marywilson@example.net,2,F,M1823072687,transportation,11.77,0,2023-01-03 10:22:19.735894357
C100992504,marywilson@example.net,2,F,M1823072687,transportation,9.52,0,2023-01-03 18:22:19.735894357
C100992504,marywilson@example.net,2,F,M85975013,food,58.82,0,2023-01-04 02:22:19.735894357
C100992504,marywilson@example.net,2,F,M1823072687,transportation,24.8,0,2023-01-04 10:22:19.735894357
C100992504,marywilson@example.net,2,F,M1823072687,transportation,9.29,0,2023-01-04 18:22:19.735894357
C100992504,marywilson@example.net,2,F,M1053599405,health,12.11,0,2023-01-05 02:22:19.735894357
C100992504,marywilson@example.net,2,F,M1823072687,transportation,45.57,0,2023-01-05 10:22:19.735894357
C100992504,marywilson@example.net,2,F,M1823072687,transportation,33.27,0,2023-01-05 18:22:19.735894357
C100992504,marywilson@example.net,2,F,M1823072687,transportation,32.24,0,2023-01-06 02:22:19.735894357
C100992504,marywilson@example.net,2,F,M1823072687,transportation,12.75,0,2023-01-06 10:22:19.735894357
C100992504,marywilson@example.net,2,F,M1823072687,transportation,11.72,0,2023-01-06 18:22:19.735894357
C100992504,marywilson@example.net,2,F,M1823072687,transportation,7.93,0,2023-01-07 02:22:19.735894357
C10105795,mckenzieerickson@example.org,4,M,M151143676,barsandrestaurants,0.84,0,2023-01-01 02:33:16.638655462
C10105795,mckenzieerickson@example.org,4,M,M348934600,transportation,31.88,0,2023-01-01 10:33:16.638655462
C10105795,mckenzieerickson@example.org,4,M,M348934600,transportation,40.25,0,2023-01-01 18:33:16.638655462
C10105795,mckenzieerickson@example.org,4,M,M151143676,barsandrestaurants,13.59,0,2023-01-02 02:33:16.638655462
C10105795,mckenzieerickson@example.org,4,M,M348934600,transportation,1.51,0,2023-01-02 10:33:16.638655462
C10105795,mckenzieerickson@example.org,4,M,M348934600,transportation,3.54,0,2023-01-02 18:33:16.638655462
C10105795,mckenzieerickson@example.org,4,M,M348934600,transportation,11.26,0,2023-01-03 02:33:16.638655462
C10105795,mckenzieerickson@example.org,4,M,M348934600,transportation,17.2,0,2023-01-03 10:33:16.638655462
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,29.14,0,2023-01-01 02:44:13.541416566
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,40.04,0,2023-01-01 10:44:13.541416566
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,4.91,0,2023-01-01 18:44:13.541416566
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,20.42,0,2023-01-02 02:44:13.541416566
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,3.96,0,2023-01-02 10:44:13.541416566
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,4.23,0,2023-01-02 18:44:13.541416566
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,39.49,0,2023-01-03 02:44:13.541416566
C1010589026,zacharysantos@example.net,4,F,M1053599405,health,249.49,0,2023-01-03 10:44:13.541416566
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,27.68,0,2023-01-03 18:44:13.541416566
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,4.89,0,2023-01-04 02:44:13.541416566
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,19.67,0,2023-01-04 10:44:13.541416566
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,39.28,0,2023-01-04 18:44:13.541416566
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,17.66,0,2023-01-05 02:44:13.541416566
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,19.63,0,2023-01-05 10:44:13.541416566
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,37.21,0,2023-01-05 18:44:13.541416566
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,39.43,0,2023-01-06 02:44:13.541416566
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,36.02,0,2023-01-06 10:44:13.541416566
C1010589026,zacharysantos@example.net,4,F,M1823072687,transportation,10.02,0,2023-01-06 18:44:13.541416566
C1010865894,keith50@example.net,1,F,M348934600,transportation,1.75,0,2023-01-01 02:55:10.444177671
C1010865894,keith50@example.net,1,F,M348934600,transportation,51.11,0,2023-01-01 10:55:10.444177671
C1010865894,keith50@example.net,1,F,M348934600,transportation,40.58,0,2023-01-01 18:55:10.444177671
C1010865894,keith50@example.net,1,F,M348934600,transportation,7.89,0,2023-01-02 02:55:10.444177671
C1010865894,keith50@example.net,1,F,M348934600,transportation,13.24,0,2023-01-02 10:55:10.444177671
C1010865894,keith50@example.net,1,F,M348934600,transportation,38.0,0,2023-01-02 18:55:10.444177671
C1010865894,keith50@example.net,1,F,M348934600,transportation,34.65,0,2023-01-03 02:55:10.444177671
C1010865894,keith50@example.net,1,F,M348934600,transportation,49.7,0,2023-01-03 10:55:10.444177671
C1010865894,keith50@example.net,1,F,M348934600,transportation,6.49,0,2023-01-03 18:55:10.444177671
C1010865894,keith50@example.net,1,F,M348934600,transportation,11.55,0,2023-01-04 02:55:10.444177671
C1010865894,keith50@example.net,1,F,M348934600,transportation,38.07,0,2023-01-04 10:55:10.444177671
C1010865894,keith50@example.net,1,F,M348934600,transportation,30.67,0,2023-01-04 18:55:10.444177671
C1010865894,keith50@example.net,1,F,M348934600,transportation,46.95,0,2023-01-05 02:55:10.444177671
C1010865894,keith50@example.net,1,F,M348934600,transportation,6.49,0,2023-01-05 10:55:10.444177671
C1010865894,keith50@example.net,1,F,M348934600,transportation,23.01,0,2023-01-05 18:55:10.444177671
C1010865894,keith50@example.net,1,F,M348934600,transportation,8.16,0,2023-01-06 02:55:10.444177671
C1010865894,keith50@example.net,1,F,M348934600,transportation,19.08,0,2023-01-06 10:55:10.444177671
C1010936270,codydeleon@example.net,3,M,M855959430,hyper,18.14,0,2023-01-01 03:06:07.346938775
C1010936270,codydeleon@example.net,3,M,M348934600,transportation,4.02,0,2023-01-01 11:06:07.346938775
C1010936270,codydeleon@example.net,3,M,M348934600,transportation,19.32,0,2023-01-01 19:06:07.346938775
C1010936270,codydeleon@example.net,3,M,M348934600,transportation,7.11,0,2023-01-02 03:06:07.346938775
C1010936270,codydeleon@example.net,3,M,M348934600,transportation,22.63,0,2023-01-02 11:06:07.346938775
C1010936270,codydeleon@example.net,3,M,M348934600,transportation,33.35,0,2023-01-02 19:06:07.346938775
C1010936270,codydeleon@example.net,3,M,M348934600,transportation,5.42,0,2023-01-03 03:06:07.346938775
C1010936270,codydeleon@example.net,3,M,M151143676,barsandrestaurants,34.62,0,2023-01-03 11:06:07.346938775
C1010936270,codydeleon@example.net,3,M,M348934600,transportation,37.56,0,2023-01-03 19:06:07.346938775
C1010936270,codydeleon@example.net,3,M,M855959430,hyper,36.6,0,2023-01-04 03:06:07.346938775
C1010936270,codydeleon@example.net,3,M,M348934600,transportation,1.92,0,2023-01-04 11:06:07.346938775
C1010936270,codydeleon@example.net,3,M,M348934600,transportation,35.79,0,2023-01-04 19:06:07.346938775
C1010936270,codydeleon@example.net,3,M,M151143676,barsandrestaurants,99.49,0,2023-01-05 03:06:07.346938775
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,46.22,0,2023-01-01 03:17:04.249699879
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,17.69,0,2023-01-01 11:17:04.249699879
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,31.12,0,2023-01-01 19:17:04.249699879
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,39.03,0,2023-01-02 03:17:04.249699879
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,23.42,0,2023-01-02 11:17:04.249699879
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,55.53,0,2023-01-02 19:17:04.249699879
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,11.03,0,2023-01-03 03:17:04.249699879
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,33.5,0,2023-01-03 11:17:04.249699879
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,51.53,0,2023-01-03 19:17:04.249699879
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,44.21,0,2023-01-04 03:17:04.249699879
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,0.66,0,2023-01-04 11:17:04.249699879
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,47.41,0,2023-01-04 19:17:04.249699879
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,20.62,0,2023-01-05 03:17:04.249699879
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,45.72,0,2023-01-05 11:17:04.249699879
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,17.87,0,2023-01-05 19:17:04.249699879
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,8.83,0,2023-01-06 03:17:04.249699879
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,5.24,0,2023-01-06 11:17:04.249699879
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,31.86,0,2023-01-06 19:17:04.249699879
C1011693897,lisabrooks@example.com,1,F,M348934600,transportation,42.02,0,2023-01-07 03:17:04.249699879
C1012876398,rachelbell@example.com,3,M,M547558035,fashion,36.82,0,2023-01-01 03:28:01.152460984
C1013313546,ddickson@example.org,2,F,M209847108,wellnessandbeauty,172.21,1,2023-01-01 03:38:58.055222088
C1013313546,ddickson@example.org,2,F,M2122776122,home,494.42,1,2023-01-01 11:38:58.055222088
C1014010834,masonjoshua@example.org,1,M,M348934600,transportation,52.5,0,2023-01-01 03:49:54.957983193
C1014010834,masonjoshua@example.org,1,M,M348934600,transportation,53.0,0,2023-01-01 11:49:54.957983193
C1014010834,masonjoshua@example.org,1,M,M348934600,transportation,23.82,0,2023-01-01 19:49:54.957983193
C1014010834,masonjoshua@example.org,1,M,M348934600,transportation,25.24,0,2023-01-02 03:49:54.957983193
C1014010834,masonjoshua@example.org,1,M,M209847108,wellnessandbeauty,58.07,0,2023-01-02 11:49:54.957983193
C1014010834,masonjoshua@example.org,1,M,M348934600,transportation,15.62,0,2023-01-02 19:49:54.957983193
